Customer_ID,Name,Email,Account_Age_Days,Login_Frequency,Daily_Usage_Mins,Last_Support_Ticket,Churn,Predicted_Churn,Risk_score,risk_cat
a9843162-488c-4b52-b441-bc516442a8a9,Joshua Burgess,angela34@example.com,440,Weekly,47,Can I add more seats to my current plan?,0,0,0.34554152809745636,low_risk
34695107-920e-49e3-b402-33a9dbb98e02,Michael Montes,ricardo20@example.net,315,Weekly,20,Is there a tutorial for the new dashboard feature?,0,0,0.3438734365703167,low_risk
0535cffd-9b93-4556-bf6e-b70464a1628d,Angelica Young,robertsmike@example.com,404,Weekly,52,Can I add more seats to my current plan?,1,0,0.34253613754355994,low_risk
dcfb665c-841b-4134-8293-2772b5b45fb0,Jonathon Ryan,michellevasquez@example.net,679,Weekly,15,I need to update my billing address.,0,0,0.34067376382715897,low_risk
e49c9672-c4d2-4391-9e7c-8a54df1a2111,Tracy Jones,amy71@example.com,369,Weekly,28,How do I change my password?,0,0,0.34032419864895025,low_risk
121c3215-7ba2-4984-90ae-7eec5fc9c6ca,Justin Daugherty,rogerssarah@example.com,414,Weekly,18,Can I add more seats to my current plan?,0,0,0.33886051468124284,low_risk
0eee4e2b-2429-44a2-8936-bf954b4d031a,Jeffrey Eaton,ajackson@example.org,8,Weekly,30,When will the maintenance window end?,1,0,0.3369484170160944,low_risk
5f045765-69ad-40e7-9fd3-28afe2c6cf4e,Gary Petty,karenmunoz@example.org,352,Weekly,27,I need to update my billing address.,0,0,0.3344733278577494,low_risk
052927fe-e69b-49e9-8ad4-7ee349444c0d,William Thornton,mariahgarcia@example.org,395,Weekly,26,I need to update my billing address.,1,0,0.3337231046705235,low_risk
29d547a7-5d93-46bc-a07c-470adca87cb5,Adam Miller,cortezhenry@example.com,689,Daily,19,When will the maintenance window end?,1,0,0.3308680714114691,low_risk
118e5e5a-ce31-4940-9d33-b8f1ef2edd91,Stephen Warner,paulcombs@example.org,457,Daily,21,Can I add more seats to my current plan?,0,0,0.3300190116795276,low_risk
622773df-6575-4c4a-a10f-071cea37e060,Rachel Peters,katherinebrown@example.com,423,Daily,37,Can I add more seats to my current plan?,0,0,0.3265358039198392,low_risk
dda255c2-2f55-4ce9-aab1-2ffdb1f5027c,Elizabeth Christensen,sarah35@example.net,1042,Weekly,56,When will the maintenance window end?,0,0,0.32438332419440363,low_risk
ff7a9a15-73f2-48b4-9ecb-b27bf8d4d79a,Jodi Espinoza,jay35@example.org,496,Weekly,28,How do I change my password?,0,0,0.32386147020396516,low_risk
0825a209-a5eb-4a14-a463-3b942d2b593a,Bobby Jackson,joseph15@example.com,380,Weekly,48,Can I add more seats to my current plan?,0,0,0.32255778464558565,low_risk
4170c9d8-86f3-4522-95b0-2e5aac756ae9,James Flores,belljon@example.net,570,Weekly,19,Is there a tutorial for the new dashboard feature?,0,0,0.3223296541580293,low_risk
48a468a1-c91c-4be8-870d-23d6c0d5b49b,Catherine Moore,bushkirsten@example.net,395,Weekly,31,Can I add more seats to my current plan?,0,0,0.32189051610563446,low_risk
4f6b72f2-ec08-4d53-9d36-693810d268b5,Teresa Norris,johnny39@example.net,405,Daily,26,Just checking if my payment went through.,1,0,0.3208314188379978,low_risk
98b64fcb-ab11-4bbb-8e4c-edfb9e02beb1,Alison Johnson,harrismatthew@example.net,421,Daily,36,How do I change my password?,1,0,0.3206231055071408,low_risk
cb555db3-d9b2-4e3a-884f-a04528d68b39,James Massey,angela33@example.com,1041,Weekly,36,Just checking if my payment went through.,0,0,0.31939741837681945,low_risk
c06bf9fa-bcf6-49d2-bc9f-923086e6d29f,Donna Cruz,michael11@example.com,723,Daily,15,Can I add more seats to my current plan?,0,0,0.31901854814526476,low_risk
88f02fdd-fb6f-4cb0-890e-cc93075a680e,Brandy Vasquez,hmeyer@example.com,310,Weekly,43,Is there a tutorial for the new dashboard feature?,0,0,0.31886458364685244,low_risk
d37576da-7128-4d3c-9d01-c5ffb7bd378f,Jeffrey Norton,brianna40@example.net,321,Weekly,33,Can I add more seats to my current plan?,0,0,0.31853717877735954,low_risk
e82e9a34-bc75-4ca9-b3f9-4d909d877658,Heidi Hernandez,lfranklin@example.org,343,Weekly,42,I need to update my billing address.,0,0,0.3180776835403647,low_risk
48ec32bc-1afa-485c-aa67-2d5da7703402,Sarah Wells,hphillips@example.net,183,Weekly,30,Can I add more seats to my current plan?,0,0,0.3173369910813594,low_risk
503fa887-dea2-4a19-979c-aa5afb280088,John Smith,castillosamuel@example.com,357,Weekly,17,When will the maintenance window end?,0,0,0.3172282434033777,low_risk
f0f9dcb3-3c85-4353-ab0f-340d2126e6fd,Megan Lopez,ryanflores@example.org,320,Weekly,41,I need to update my billing address.,1,0,0.31594033483638073,low_risk
9ef9c227-1864-4dbc-a6dd-d8e5ff5989d8,David Ortiz,tylerjeffrey@example.com,21,Weekly,58,Just checking if my payment went through.,1,0,0.31582815728929564,low_risk
33cce1ba-ecf0-4359-ac07-b54e9eecae6e,Robert Walls,brendahowe@example.org,140,Weekly,19,I need to update my billing address.,0,0,0.3141711461505972,low_risk
ba6eef7b-4c70-4b57-8e4b-2383cce4193c,Margaret Vega,nsanchez@example.com,250,Weekly,46,Just checking if my payment went through.,0,0,0.3136402496224734,low_risk
941eb382-a892-4f3d-a860-9ea95d66c3b1,Drew Taylor,anthonydowns@example.com,842,Weekly,20,Can I add more seats to my current plan?,0,0,0.31225596956579893,low_risk
244ac984-22e6-4094-be76-7276ee4e9b03,Michael Giles DVM,robert41@example.com,285,Weekly,37,Just checking if my payment went through.,0,0,0.31201712345704974,low_risk
87ad18db-dee3-4d64-8483-f6938628429c,John Lynch,loripetersen@example.net,421,Daily,50,When will the maintenance window end?,1,0,0.31176584836109866,low_risk
a7e729c0-15bc-426c-b4c4-c93d29417be1,Thomas Wood,mirandabrian@example.org,274,Weekly,42,I need to update my billing address.,0,0,0.311399712032094,low_risk
ed3a6729-d740-48c4-a778-fa2c93b249c4,Kevin Bennett,benjaminrosales@example.com,644,Daily,17,How do I change my password?,0,0,0.31083795704345385,low_risk
9072713f-561f-4c1b-952b-f2d759535fb8,Helen Morgan,alexisjenkins@example.com,330,Weekly,38,Just checking if my payment went through.,0,0,0.31067178935927414,low_risk
ea412d7c-ef49-4da8-b79b-2e8b8089d6f5,Sean Peterson,scottflynn@example.com,570,Weekly,27,I need to update my billing address.,0,0,0.3106603685621915,low_risk
a3c2d987-8317-4b71-85cf-ffcf695667eb,Joshua Hernandez,alec87@example.com,215,Weekly,28,Just checking if my payment went through.,0,0,0.309898536669456,low_risk
02289e0c-0c3b-4fb5-96f0-4342cdfdd468,Ryan Mcintyre,melindawilliams@example.net,899,Daily,18,Just checking if my payment went through.,0,0,0.30985592680116375,low_risk
243476f9-df80-4b34-b378-faf1fea9fd48,Derek Nelson,jenniferwilliams@example.net,261,Weekly,37,I need to update my billing address.,0,0,0.3094425393646888,low_risk
6cb486d1-2886-4ea6-9262-4d7b77a0819f,Anthony Wu,brendawilliams@example.org,1039,Daily,16,I need to update my billing address.,0,0,0.3080545428851348,low_risk
fd1c3960-573e-4860-bf5f-2e504ddc170f,Arthur Wells,melissa08@example.net,561,Weekly,23,I need to update my billing address.,0,0,0.3079391759467695,low_risk
ca3c77fc-e252-4ea9-86b1-ef77b0a903ee,Joyce Baker,jonathanelliott@example.com,24,Weekly,46,Is there a tutorial for the new dashboard feature?,0,0,0.3077702385976643,low_risk
17e44e32-d680-43df-a315-56a62f5a5427,James Riley,stokesbrianna@example.net,665,Weekly,29,I need to update my billing address.,0,0,0.30750072268735856,low_risk
5a5eb952-0a8b-4505-94ea-0b20b11c86e7,Danielle Taylor,cruzangela@example.net,887,Weekly,20,Can I add more seats to my current plan?,0,0,0.30723162187776637,low_risk
135d8981-3395-448e-8dd0-39f625467fee,Matthew Collins,jwalsh@example.net,624,Daily,17,When will the maintenance window end?,0,0,0.30701816447915264,low_risk
454d4791-0778-4060-900b-8e00d737f05a,Deanna Davis,xhansen@example.com,766,Weekly,27,I need to update my billing address.,0,0,0.30639241361641545,low_risk
94df7f41-6d75-41b1-8f86-8ae152380a9a,Wayne Suarez,craigcarolyn@example.com,42,Daily,24,Is there a tutorial for the new dashboard feature?,1,0,0.30487672488277395,low_risk
f59dcd19-56e1-4e1f-8bf2-8b5be1be5019,Kenneth Adams,washingtonglen@example.com,837,Weekly,21,Is there a tutorial for the new dashboard feature?,0,0,0.3031664481930098,low_risk
4c9c9344-e43c-469c-880d-1fa965bd48cb,Dennis House,tinamartinez@example.com,983,Weekly,24,Can I add more seats to my current plan?,0,0,0.302318244435636,low_risk
a63357ba-caa9-4ddb-a941-03e3fc844a9a,Cynthia Soto,wrhodes@example.net,234,Weekly,23,Can I add more seats to my current plan?,0,0,0.30175967097110473,low_risk
4014fc73-ed35-439a-8f13-1b63d8fcd478,Dennis Ali,brianna79@example.com,106,Weekly,46,Can I add more seats to my current plan?,0,0,0.3017452343573083,low_risk
70408537-98bb-49ef-b599-d8b581d4a95b,Brandon Garcia,romeronicole@example.com,1008,Weekly,27,How do I change my password?,0,0,0.3014390465853301,low_risk
ff8c6fe5-278b-4f15-8dea-50545e3c3c39,Kimberly Suarez,rkane@example.net,733,Weekly,24,I need to update my billing address.,1,0,0.30035953259515824,low_risk
ee6794ab-6efb-43bb-b8b2-f5f44e2c48a4,Carrie Jackson,allenkristin@example.org,989,Daily,18,I need to update my billing address.,0,0,0.30029150967864543,low_risk
46739327-a118-4564-80fc-16ba39a18129,Adam Logan,kanerobert@example.net,54,Daily,53,I love the new analytics feature! Great job.,0,0,0.300120376181329,low_risk
7b5cd43e-ec5c-4c0a-b34c-b84fed1b0324,Micheal Mitchell,barbara72@example.net,45,Daily,26,Can I add more seats to my current plan?,0,0,0.2999325607548081,low_risk
60983901-ce29-49f4-8e78-0a4696176dd0,Jennifer Espinoza,brownsheila@example.org,680,Weekly,30,Can I add more seats to my current plan?,0,0,0.2996334419085438,low_risk
225276bd-3c75-4eee-a102-449e2a69ee49,Audrey Sheppard,joseph42@example.net,124,Weekly,24,Can I add more seats to my current plan?,0,0,0.29937763695348946,low_risk
0ab745b1-c477-4a6c-a43f-040c3f0e2bc6,Evan Allen,nathanpatton@example.com,505,Weekly,58,I need to update my billing address.,0,0,0.29933392097984696,low_risk
7f32dff9-a7ed-43f4-9c6d-1af86b6bdf17,William Hampton,bbrown@example.net,78,Daily,52,Just checking if my payment went through.,0,0,0.299242118314593,low_risk
62cd94d9-91c5-4616-b29b-eed3fedd2fe3,Michael Perez,thuber@example.com,174,Weekly,24,How do I change my password?,0,0,0.29903675080532555,low_risk
41d4e7ce-b887-4117-a255-f6a3a39764e8,Michael Conway,michaeljackson@example.org,249,Weekly,38,Just checking if my payment went through.,1,0,0.29803785685340484,low_risk
1fb10d61-95bf-49c3-b0c9-d899d0928f51,Nancy Butler,vbass@example.com,135,Weekly,52,Is there a tutorial for the new dashboard feature?,0,0,0.2978943709897001,low_risk
0c7eaec9-ff53-4b30-9c35-21ae38d7e8dd,Mark Wood,karenconway@example.org,371,Daily,26,Can I add more seats to my current plan?,0,0,0.29736177693671767,low_risk
d9bdfe0d-720e-4cbb-b836-d1d068c3bedf,Maria Kim,jessicasummers@example.net,607,Weekly,26,I need to update my billing address.,1,0,0.29714309015533485,low_risk
b6eda50f-ea49-4699-805e-aaf515486bc6,Dr. Dennis White,chaserobin@example.net,118,Weekly,38,How do I change my password?,1,0,0.29695106989543235,low_risk
80bf349a-fddb-4d6d-a72a-50f62294a2b9,Trevor Pierce,ofreeman@example.net,331,Daily,52,Is there a tutorial for the new dashboard feature?,0,0,0.2967235410604677,low_risk
462c8b4f-2d39-4e99-a696-243c79b2f11c,Kelly Bowman,ugrant@example.net,536,Weekly,37,How do I change my password?,1,0,0.2964844012370586,low_risk
933563df-14e8-4135-a45a-c418e18a2cc7,Alex Johnson,jamiemendoza@example.org,891,Weekly,30,Just checking if my payment went through.,0,0,0.296412889054433,low_risk
e54405e8-2273-4aa3-a3a0-76ae8b87acd3,Tyler Paul,ykrause@example.com,117,Weekly,22,Is there a tutorial for the new dashboard feature?,1,0,0.29598559017121895,low_risk
14b9a3c4-f82b-4421-842e-0051696a6130,Heather Greer,george27@example.net,917,Weekly,29,How do I change my password?,0,0,0.29590625841666274,low_risk
0b27d8e2-ee30-40f0-8752-251df023674e,Angela Lucas,mark60@example.com,936,Weekly,29,Is there a tutorial for the new dashboard feature?,1,0,0.29590625841666274,low_risk
d167ccc1-c479-44e2-a61e-50a1e023330e,Sarah West,kayla98@example.net,923,Weekly,29,Is there a tutorial for the new dashboard feature?,0,0,0.29590625841666274,low_risk
c59fafcf-609a-4fdc-8568-85371412048d,Shane Chambers,jimeneztaylor@example.org,99,Weekly,45,Can I add more seats to my current plan?,0,0,0.2958599809406089,low_risk
fe378c17-da89-4670-9d11-ecdb8a653d9a,Michael Becker,jennifergordon@example.org,491,Weekly,23,Is there a tutorial for the new dashboard feature?,0,0,0.29559426591497534,low_risk
c0efe1bc-4798-4944-b956-aa3845c7677a,Tracy Buckley,evan75@example.org,192,Weekly,45,Is there a tutorial for the new dashboard feature?,0,0,0.295339419638804,low_risk
55060136-af1c-4f75-9d76-6cc09e776c1a,Mackenzie George,carolhogan@example.org,25,Daily,52,I need to update my billing address.,1,0,0.2952470345129725,low_risk
4ae2aef1-fb3a-4b9d-ac9f-803574e6cabd,Heather Gaines,marchatfield@example.org,687,Daily,15,Can I add more seats to my current plan?,0,0,0.29486076231360575,low_risk
1d0e978c-94ba-45d1-a26a-f2a6dff4f2ce,Chelsea Frey,coltonbaker@example.com,27,Weekly,41,Can I add more seats to my current plan?,1,0,0.2945330026820692,low_risk
a3d3fabf-2f31-4b12-8a05-774f311c42b8,Mrs. Christine Kline,joseflores@example.net,173,Weekly,45,Is there a tutorial for the new dashboard feature?,1,0,0.29447489200957055,low_risk
f92e7db1-ecd1-4779-b04a-9d8240d5f642,Robert Hanna,asmith@example.net,593,Weekly,29,Is there a tutorial for the new dashboard feature?,0,0,0.2940162581490276,low_risk
df5d3d3e-9bd9-48d3-b203-847e6d2edd1a,Robert Zimmerman,teresa74@example.net,207,Weekly,43,When will the maintenance window end?,0,0,0.29390942004770143,low_risk
99698678-9b95-4150-b797-beb3d168f033,Alexander Serrano,jessicasanchez@example.net,213,Weekly,33,Can I add more seats to my current plan?,0,0,0.293408408627667,low_risk
e6930d54-a940-44f6-b4d0-af5174184858,Chelsey Fernandez,mendozakelly@example.com,212,Weekly,33,I need to update my billing address.,0,0,0.293408408627667,low_risk
9391bffb-ce5e-42eb-96d5-06ade40b040b,John Costa,wking@example.com,181,Weekly,36,How do I change my password?,0,0,0.2927487364129268,low_risk
85d1a2ad-8500-46d0-a9d7-c1d29f568c44,Deborah Anderson,ericaross@example.org,58,Daily,24,I need to update my billing address.,0,0,0.2924559542272709,low_risk
c0398004-897b-4fa3-a303-b7045c80175d,Stephanie Cook,ygreen@example.net,233,Weekly,33,Just checking if my payment went through.,0,0,0.29228854306753893,low_risk
34d1eac0-1f76-4ea4-a59b-a82ca2388edd,Amy Garcia,denisekeller@example.org,920,Daily,20,Can I add more seats to my current plan?,0,0,0.29217047832315535,low_risk
e8f8e13b-0df2-426b-ae14-85a0f22503eb,Michael James,donald36@example.org,513,Daily,39,Just checking if my payment went through.,0,0,0.29185570220997387,low_risk
643de5bd-3bf0-4bc0-a714-773490483489,Steven Smith,victoria16@example.net,170,Weekly,35,When will the maintenance window end?,0,0,0.2916617798911877,low_risk
946a67c0-37d4-40a2-a93f-fce64719ac14,Jason Avila,xcruz@example.org,491,Daily,29,Can I add more seats to my current plan?,0,0,0.2907507558942758,low_risk
31943c00-6222-475b-b8e5-f73b716ac78b,Daniel Patton,acostajames@example.com,161,Weekly,52,Can I add more seats to my current plan?,0,0,0.2905900972066891,low_risk
6469324d-e210-4093-a457-030afe16135a,Darren Walsh,molly55@example.org,944,Weekly,55,Can I add more seats to my current plan?,1,0,0.2904576587906942,low_risk
1fae1d6a-a647-4168-8123-a247444553ca,Michael Dalton,andrewwilliams@example.org,753,Weekly,46,Can I add more seats to my current plan?,0,0,0.28927946643708524,low_risk
3b45cd52-ff82-4044-b07f-c6f29281b3a8,Taylor Fowler,ihill@example.org,688,Weekly,46,Is there a tutorial for the new dashboard feature?,0,0,0.2888646669628714,low_risk
016a1918-9928-49de-9f4a-1588fe2609b7,Michelle Benjamin,harrisnancy@example.com,546,Weekly,37,Is there a tutorial for the new dashboard feature?,0,0,0.28827526971791523,low_risk
53547069-1f7d-4f62-af34-8438b2ece131,Joshua Thompson,acostaamy@example.net,118,Daily,27,Can I add more seats to my current plan?,0,0,0.2881635303975562,low_risk
7dc0c175-44a1-44c5-bebe-d28d3c2b4aca,Erica Robertson,richardgeorge@example.org,550,Weekly,47,When will the maintenance window end?,1,0,0.2877115959858362,low_risk
4ac39e71-cab2-49d9-8b47-f57122404832,Brittany Contreras DDS,caldwelljessica@example.net,39,Weekly,46,I need to update my billing address.,0,0,0.2875696596067628,low_risk
8c492ebc-9ae4-4584-9dd5-55b727721446,April White,omar12@example.net,314,Daily,48,Is there a tutorial for the new dashboard feature?,1,0,0.28713780326876215,low_risk
085f267c-5aec-47f4-bdc8-a54f576c9e11,Jennifer Munoz,robert13@example.com,324,Daily,31,How do I change my password?,1,0,0.28676142198956245,low_risk
8202cfe9-9386-4c76-8880-cd8f1865180e,April Brown,bevans@example.net,1049,Daily,33,How do I change my password?,0,0,0.28673454561330536,low_risk
4b9b4d68-57bc-432a-b79f-ce6232a85ce9,Christopher Small,william10@example.com,314,Daily,33,How do I change my password?,0,0,0.28671575023939183,low_risk
fa2b1b1a-40d8-4919-a58d-9bf14181c68e,Barbara Chavez,thomasarnold@example.net,69,Weekly,55,Just checking if my payment went through.,0,0,0.28578626908458327,low_risk
f35b6e94-e65b-41f3-950b-d8e576ba15ad,John Young,marc01@example.org,504,Daily,45,How do I change my password?,0,0,0.2852395919507409,low_risk
e9bba54d-69dd-4472-ae63-36b1d132907c,Charles Meadows,xtaylor@example.com,31,Weekly,47,How do I change my password?,0,0,0.28515888062454,low_risk
125b4bdd-74aa-496f-86f5-8ad62f3cfedb,Melissa Smith,jamesdarlene@example.net,179,Weekly,54,I need to update my billing address.,0,0,0.28499229196949105,low_risk
89f00b73-80a6-4d69-bb40-808d1f740cad,Michelle Fisher,rwagner@example.org,680,Weekly,56,Can I add more seats to my current plan?,0,0,0.2848505110881328,low_risk
fa0833c0-cb3c-4d4a-b708-bfbe9ccc51b4,Sydney Serrano,amandathomas@example.org,1038,Weekly,36,When will the maintenance window end?,1,0,0.28477354070188843,low_risk
8897c084-93c8-46fb-9926-9e46a64699a0,Colin Gilbert,lsmith@example.net,96,Daily,27,Can I add more seats to my current plan?,0,0,0.28475614160051116,low_risk
e0dcca02-9d28-45b3-ab54-9d5864d52023,Lisa French,perezangela@example.com,462,Weekly,29,Is there a tutorial for the new dashboard feature?,0,0,0.2847364343471076,low_risk
e53524d7-9f87-46df-8fbf-4291df985325,Devin Turner,williamsmith@example.com,762,Weekly,31,I need to update my billing address.,0,0,0.2845578426011433,low_risk
ef96e574-d80d-4c17-b38b-3c5f72b9e5c6,Stephanie Smith,phillipcox@example.net,324,Daily,48,When will the maintenance window end?,0,0,0.28449494612590503,low_risk
c8190a49-1ef9-4bd7-87c0-44d2504fbfa8,Katherine Bolton,hollysmith@example.org,1007,Weekly,33,Just checking if my payment went through.,0,0,0.2840855275074844,low_risk
b3f01b66-2c6b-4677-b5e9-9b640179d694,David Garner,dwilliams@example.org,847,Weekly,31,How do I change my password?,0,0,0.28384888352391635,low_risk
5deae017-a857-42ba-b651-657ef79a5537,Kevin Jones,jessicalindsey@example.net,204,Daily,23,Can I add more seats to my current plan?,0,0,0.2836267529940619,low_risk
4360bf44-7eab-437f-bb0b-2f6878cdd302,Sarah Jefferson,nicolegallagher@example.com,902,Daily,16,Is there a tutorial for the new dashboard feature?,1,0,0.2821936905321713,low_risk
1c973d1c-1e5e-4c70-ad59-c12e5b298a5a,Raymond Copeland DVM,anthony01@example.com,990,Weekly,45,Just checking if my payment went through.,0,0,0.281580816680996,low_risk
1fde5ab1-0bca-420d-9682-8450f11ca7ee,Scott Jennings,ssmith@example.org,806,Weekly,56,Can I add more seats to my current plan?,0,0,0.28152739765961643,low_risk
29cbd288-505d-45d4-bd20-c4f49ebbbc38,Jonathan Jacobson,juliacook@example.org,660,Weekly,33,Is there a tutorial for the new dashboard feature?,0,0,0.2814820842253292,low_risk
de6317d1-37a4-4d8c-85f2-ae9f197bd82c,Julie Humphrey,andrea57@example.com,821,Daily,15,When will the maintenance window end?,0,0,0.28015828352956473,low_risk
e3a6cf3a-b389-47f8-92f9-c96ebc91f900,Richard Williamson,fescobar@example.com,463,Weekly,24,Is there a tutorial for the new dashboard feature?,1,0,0.2801452304937912,low_risk
8f321092-cb86-4a84-bee2-a5343b536e13,Darryl Ramirez,dharris@example.com,922,Daily,16,Just checking if my payment went through.,0,0,0.2796476379005923,low_risk
86172569-9107-4abb-90b7-5a22d94f91d9,William Kaufman,pmorales@example.org,457,Weekly,22,I need to update my billing address.,0,0,0.2790779399412065,low_risk
55b16f89-e750-4cef-a356-d343c927d6fc,Michael Weeks,rtodd@example.com,652,Weekly,38,Just checking if my payment went through.,0,0,0.27883761695465553,low_risk
b23e7a6f-866d-43ed-a2ce-fc6e82acbfc2,Mrs. Diana Carney MD,horntravis@example.org,702,Weekly,41,Is there a tutorial for the new dashboard feature?,0,0,0.27865750871129547,low_risk
dfdc423c-cc23-49dd-85ea-7339db56cf5e,Mary Hayes,gardnerjames@example.net,361,Daily,41,Is there a tutorial for the new dashboard feature?,1,0,0.2782930246602696,low_risk
d62a10db-1ae3-4111-88b9-327ea2b68f79,Nicole Hicks,cjones@example.com,690,Weekly,54,Just checking if my payment went through.,0,0,0.2782095880373366,low_risk
5b68946d-4891-4dbe-b02e-edffd5f8a911,Ashley Morris,jacquelinerobertson@example.net,106,Weekly,17,Just checking if my payment went through.,0,0,0.27782784285194717,low_risk
d0338ae2-1ff0-4220-a852-ed3380546cf3,Steven Russell,collinsmary@example.net,212,Weekly,59,I need to update my billing address.,0,0,0.277742798092516,low_risk
371fe871-e8da-474c-bbe3-bb490956f755,Donna Frank,michellerobinson@example.net,1030,Weekly,56,How do I change my password?,0,0,0.2769064988226934,low_risk
8e8639af-fccc-4acc-8e61-b75d447327e9,Michael Gray,banksmichelle@example.net,828,Daily,15,Can I add more seats to my current plan?,0,0,0.27626939464067585,low_risk
f892ad4a-f585-4a48-8d7d-e1ab91fb4c1c,Jeffrey Garza,baileyclaire@example.com,515,Weekly,39,Is there a tutorial for the new dashboard feature?,0,0,0.27618916645825964,low_risk
98221bc5-307f-424f-9d94-e3b6b02d2d05,William Gray,haneyamanda@example.com,351,Daily,50,I need to update my billing address.,0,0,0.2760071416327714,low_risk
bff7488c-0696-4075-95d7-540a0fa37145,Michael Steele,jerry59@example.com,662,Weekly,42,When will the maintenance window end?,0,0,0.2757933862856432,low_risk
1b869a35-adb9-4b86-9cca-5a9ed578a44c,Marcia Dickson,hollywade@example.net,839,Weekly,39,Is there a tutorial for the new dashboard feature?,0,0,0.275785252117089,low_risk
1e620e08-a235-40f4-8243-eb1033cb53bf,Marissa Gray,saundersheidi@example.net,741,Weekly,41,Just checking if my payment went through.,0,0,0.27562735519525194,low_risk
90176b19-8557-409e-b6db-b3d4eb7d7d11,Lucas Young,ryoung@example.org,1008,Weekly,42,Is there a tutorial for the new dashboard feature?,0,0,0.2754732688357495,low_risk
14315c24-aa38-40f9-8eaa-bf5f242107d9,Matthew Ruiz,donnalewis@example.org,58,Weekly,50,How do I change my password?,0,0,0.2753859771519903,low_risk
ac53d453-659d-4761-8a73-8fea7075e7c4,Chris Durham,sperez@example.com,39,Daily,47,This tool has saved my team so much time.,0,0,0.2751973310485522,low_risk
59b99135-b28f-470c-bbe9-1d1ffbb7f23c,Michelle Olson,flemingearl@example.com,886,Weekly,38,Is there a tutorial for the new dashboard feature?,0,0,0.2751919559574494,low_risk
9477c74b-fc76-42b8-b9af-7f66f0dd64b2,Megan Carr,joel26@example.net,41,Weekly,36,Just checking if my payment went through.,0,0,0.2750535353091357,low_risk
fac17453-534c-4d66-b9cb-5e1caeca9e0e,Sheila Maxwell,kcox@example.com,795,Weekly,43,When will the maintenance window end?,0,0,0.27493354625237265,low_risk
3cca0860-8c09-400a-ac71-370cf2e6562f,Jonathan Rivera,hilljoseph@example.net,482,Weekly,35,Just checking if my payment went through.,0,0,0.274759505787131,low_risk
fe7908da-c045-48aa-a1d0-73689acae60a,Kevin Jackson PhD,xadams@example.com,969,Weekly,40,Just checking if my payment went through.,0,0,0.27465628497306244,low_risk
adce29e5-8343-43c1-8f96-1af5aa1cd569,Laura Shepherd,berryjeffrey@example.com,811,Weekly,50,I need to update my billing address.,0,0,0.2745807071090074,low_risk
473aa375-9d3a-4b52-b512-6070c6dbfe69,Latasha Espinoza,moraleschristina@example.org,788,Weekly,43,Is there a tutorial for the new dashboard feature?,0,0,0.27427706731464374,low_risk
4a09500b-e74b-498c-b3e9-f4121aad6276,Deborah Blackburn,jaredturner@example.org,1013,Weekly,43,When will the maintenance window end?,0,0,0.2742595485191268,low_risk
bef9b510-baad-43ab-b311-da43f2c0ed39,Brian Griffin,johnnymartinez@example.com,579,Weekly,55,Is there a tutorial for the new dashboard feature?,0,0,0.2740970788876372,low_risk
42c1999c-562f-4287-aa3f-2c4b7bc2616e,Molly Young,burchheidi@example.org,105,Daily,31,Just checking if my payment went through.,0,0,0.27399557531233654,low_risk
a96b016e-7bb9-4a84-9f1f-5c5a14176804,David Underwood,robertmartin@example.org,47,Daily,49,This tool has saved my team so much time.,0,0,0.27392014919012825,low_risk
f2ae89c4-a827-4233-b41c-3caeb9f9dec6,Jennifer Flores,vclayton@example.net,1027,Weekly,36,Is there a tutorial for the new dashboard feature?,0,0,0.2719205930051093,low_risk
4112be90-c380-4aef-acf8-6f8cf8ae9aeb,Brian Martinez,ohall@example.net,8,Daily,49,When will the maintenance window end?,1,0,0.271791851808504,low_risk
5cff158e-2f99-4f05-9ca0-d1c337ed5b24,Peter Cook,rachel87@example.com,63,Daily,47,When will the maintenance window end?,0,0,0.2716066595135294,low_risk
c5ebcc1c-8e44-4de7-9279-411c086cb099,Wanda Hughes,johndominguez@example.org,927,Daily,15,Just checking if my payment went through.,0,0,0.2714579369364388,low_risk
0fa0b474-6adb-4723-8acc-899fbd69e615,Jorge Patel,progers@example.org,256,Daily,46,The integration with Slack works perfectly.,0,0,0.27135688711257827,low_risk
25bea0d8-834c-4b6c-8fb8-f6b66d2e441a,Jerry Stewart,bradleykrause@example.org,80,Daily,49,Can I add more seats to my current plan?,0,0,0.2685650735463265,low_risk
a7be8913-abe2-421b-ab59-c10350b3c9ce,Amy Kane,karensalazar@example.org,598,Weekly,52,Is there a tutorial for the new dashboard feature?,0,0,0.2685056337792657,low_risk
bf24037f-97b9-445a-932e-6840f5ca5aa0,Brian Holmes,michaelandrew@example.com,1042,Daily,42,Can I add more seats to my current plan?,1,0,0.26812800595507613,low_risk
55690ebe-24d8-4af3-8336-d6358141ae5e,Lori Hernandez,johnharrington@example.com,170,Daily,25,When will the maintenance window end?,0,0,0.2679793300528277,low_risk
1c268f25-b778-47b8-a771-9f7e60da1dea,Michael Perry,hclark@example.com,157,Daily,25,Can I add more seats to my current plan?,0,0,0.2679793300528277,low_risk
19b5e8a0-3798-425b-bb07-0d8e79708bb2,Aaron Marshall,marywhite@example.net,576,Weekly,50,Can I add more seats to my current plan?,1,0,0.2676843933835072,low_risk
848a19c6-7332-4526-84e3-e8c339d70689,Dawn Mcclure,emilywolfe@example.org,610,Weekly,42,Just checking if my payment went through.,0,0,0.267106068836525,low_risk
